x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.04457336664199829,-0.040364205837249756,-0.0183079818345675,-0.07879149913787842,-0.1051783561706543,-0.032044416115439844,-0.10988980531692505,-0.1545674204826355,-0.04639260639325471,-0.14114487171173096,-0.17156869173049927,-0.057778438375152064,-0.03505319356918335,-0.17900222539901733,-0.02147086133138032,-0.028916656970977783,-0.24871736764907837,-0.04484327305928559,-0.029078423976898193,-0.1976650357246399,-0.0547253878869185,-0.03261750936508179,-0.145952045917511,-0.05734526161924691,-0.003969430923461914,-0.17411267757415771,-0.021845374078310442,0.005058765411376953,-0.22600340843200684,-0.051321470931924296,-0.004638731479644775,-0.15936732292175293,-0.05984660033956857,-0.01390153169631958,-0.11354351043701172,-0.06038074736372323,0.025742769241333008,-0.16497039794921875,-0.025102466166771364,0.039524972438812256,-0.2244178056716919,-0.05266270582453103,0.0257757306098938,-0.16588979959487915,-0.052086351261294794,0.013357877731323242,-0.1195104718208313,-0.04519636724964471,0.0505596399307251,-0.14963984489440918,-0.02956881915108056,0.07243955135345459,-0.20654112100601196,-0.04765802045241685,0.0894199013710022,-0.24046295881271362,-0.05172446538583131,0.10502421855926514,-0.27635425329208374,-0.05136493761912675,Y
0.0,0.0,0.0,-0.04666316509246826,-0.04035747051239014,-0.01847008448785914,-0.08297234773635864,-0.10732167959213257,-0.03311450798756255,-0.1162828803062439,-0.15758776664733887,-0.0485829154098667,-0.14999645948410034,-0.17570531368255615,-0.06075562183505667,-0.03890657424926758,-0.18861764669418335,-0.02336343397146834,-0.03377050161361694,-0.2604854106903076,-0.049297042384210954,-0.03393709659576416,-0.20331823825836182,-0.05980412681347502,-0.03755718469619751,-0.1497267484664917,-0.06249643136507643,-0.005566239356994629,-0.18477213382720947,-0.024353642209831605,0.0019469857215881348,-0.23687344789505005,-0.05572536979562415,-0.00787431001663208,-0.163540780544281,-0.06405603159910811,-0.016402781009674072,-0.11948579549789429,-0.06431769598967207,0.026502251625061035,-0.17555087804794312,-0.028336085572306047,0.03970837593078613,-0.23730045557022095,-0.05752441678887976,0.024991333484649658,-0.17292463779449463,-0.055659953697983156,0.011799216270446777,-0.12620580196380615,-0.04771567900425566,0.052853286266326904,-0.15932559967041016,-0.033530377044741044,0.07479017972946167,-0.21887296438217163,-0.052771028324428926,0.09140890836715698,-0.2540362477302551,-0.056391284062925706,0.1068258285522461,-0.2938293516635895,-0.055430978729788194,Y
0.0,0.0,0.0,-0.05107361078262329,-0.03876030445098877,-0.02194423520870714,-0.08958309888839722,-0.10895490646362305,-0.039670770186262416,-0.12395322322845459,-0.1651669144630432,-0.0582095097184947,-0.1604764461517334,-0.18790441751480103,-0.07324203582413702,-0.042347252368927,-0.19683218002319336,-0.029076789635496425,-0.03825479745864868,-0.2751484513282776,-0.060733185279445934,-0.03860187530517578,-0.21217143535614014,-0.07472779335387258,-0.04165685176849365,-0.15357273817062378,-0.07894222916968374,-0.0073517560958862305,-0.191716730594635,-0.030330195221381473,6.651878356933594e-05,-0.24800342321395874,-0.0680320683301261,-0.01073676347732544,-0.1680147647857666,-0.07887581469424276,-0.019183635711669922,-0.11971670389175415,-0.0796963173330596,0.02641540765762329,-0.18167030811309814,-0.03512386338718443,0.04005557298660278,-0.24791020154953003,-0.06900077046759634,0.023640036582946777,-0.17840415239334106,-0.06765123190291433,0.009921729564666748,-0.12770891189575195,-0.05891133950956373,0.054435908794403076,-0.1648184061050415,-0.04148691626198797,0.07792907953262329,-0.22887468338012695,-0.0634786310971549,0.09470301866531372,-0.26853621006011963,-0.06795799465783148,0.11067897081375122,-0.3131745755672455,-0.06704886736281424,Y
0.0,0.0,0.0,-0.053230881690979004,-0.045263051986694336,-0.020713150565825345,-0.0939975380897522,-0.12066823244094849,-0.037983849709235074,-0.1303042769432068,-0.17925137281417847,-0.05648351467152679,-0.1678248643875122,-0.20165395736694336,-0.07153128839036071,-0.040809690952301025,-0.20836621522903442,-0.02700765623649204,-0.037428438663482666,-0.2890045642852783,-0.058922611241541745,-0.039299190044403076,-0.223832905292511,-0.07418949163457,-0.04355037212371826,-0.16192662715911865,-0.07947649813195312,-0.0037611722946166992,-0.20244574546813965,-0.029256915738187672,0.0033701062202453613,-0.26102370023727417,-0.06770528114338958,-0.008529186248779297,-0.18006223440170288,-0.08031644678612793,-0.017453670501708984,-0.12733840942382812,-0.08244556940098846,0.032031238079071045,-0.1906561255455017,-0.034895900701485516,0.0461236834526062,-0.25876206159591675,-0.06938730931778991,0.02894371747970581,-0.18567711114883423,-0.06858357048531616,0.014559745788574219,-0.13126462697982788,-0.06004925078650558,0.06256037950515747,-0.17163705825805664,-0.04205383739372337,0.08696854114532471,-0.24011248350143433,-0.064616657858096,0.10483986139297485,-0.2823231816291809,-0.0692783594777211,0.12187165021896362,-0.328688383102417,-0.06840624666710937,Y
0.0,0.0,0.0,-0.05473679304122925,-0.04724079370498657,-0.02261279813848205,-0.09808331727981567,-0.12128990888595581,-0.04148869879446693,-0.136835515499115,-0.18057280778884888,-0.061351969017607644,-0.17562294006347656,-0.20507776737213135,-0.07738030619822212,-0.042756855487823486,-0.21662962436676025,-0.02925533532999225,-0.04041182994842529,-0.2939722537994385,-0.06297624774180122,-0.04147493839263916,-0.22989380359649658,-0.07784645922384925,-0.04464513063430786,-0.16698390245437622,-0.08215164311133094,-0.004191577434539795,-0.21134328842163086,-0.03070579014621444,0.0023093223571777344,-0.2653732895851135,-0.07051116146050163,-0.011639952659606934,-0.18010234832763672,-0.08108480192623801,-0.021560609340667725,-0.12840396165847778,-0.08153113640747733,0.03325241804122925,-0.19955182075500488,-0.03599917806587882,0.04771018028259277,-0.26733869314193726,-0.07305160827837653,0.02790689468383789,-0.19012045860290527,-0.07026671536169715,0.0119171142578125,-0.1338910460472107,-0.059820975287777856,0.06412070989608765,-0.17890065908432007,-0.04291536949477859,0.09111988544464111,-0.24859243631362915,-0.06717239983282752,0.1103786826133728,-0.29107311367988586,-0.07128477759562202,0.12913411855697632,-0.33957886695861816,-0.06968194909296699,Y
0.0,0.0,0.0,-0.05735903978347778,-0.050203680992126465,-0.0222338166274767,-0.10289961099624634,-0.12592828273773193,-0.04063412250957299,-0.14246320724487305,-0.18476146459579468,-0.06034648867330361,-0.18141299486160278,-0.20952439308166504,-0.07657818572602082,-0.04491955041885376,-0.22741001844406128,-0.027350614611123092,-0.045481085777282715,-0.3071013391017914,-0.061359518040035255,-0.04614180326461792,-0.24358761310577393,-0.07765246259054948,-0.047887563705444336,-0.17795807123184204,-0.08301955537876893,-0.005093634128570557,-0.2226734161376953,-0.029593729246471412,0.00015687942504882812,-0.2820909917354584,-0.07054303662857819,-0.0137101411819458,-0.19870877265930176,-0.08314913587651063,-0.023398756980895996,-0.1405963897705078,-0.08492057101807404,0.03327137231826782,-0.2103448510169983,-0.03589456977329064,0.04622292518615723,-0.28054994344711304,-0.07490891294560242,0.025592446327209473,-0.20339757204055786,-0.07518348919234086,0.009794950485229492,-0.1439928412437439,-0.06649124698719788,0.06530427932739258,-0.18811380863189697,-0.043632921595190055,0.09461528062820435,-0.260431170463562,-0.06951917784294892,0.11539226770401001,-0.30463749170303345,-0.0758429028280716,0.13510584831237793,-0.3546128571033478,-0.07596976386389542,Y
0.0,0.0,0.0,-0.0591202974319458,-0.049629271030426025,-0.023338721259364092,-0.10692596435546875,-0.12614375352859497,-0.042624761476048434,-0.1481112241744995,-0.18538910150527954,-0.06310826273156067,-0.18816137313842773,-0.21291160583496094,-0.08009297133875748,-0.0452457070350647,-0.23197698593139648,-0.030586245595344508,-0.04764974117279053,-0.31306132674217224,-0.06613763899994751,-0.04931885004043579,-0.24567222595214844,-0.0831967416544046,-0.051156699657440186,-0.1764931082725525,-0.08900540055228134,-0.004475295543670654,-0.22660541534423828,-0.032991790338286364,-0.00033843517303466797,-0.2892800569534302,-0.07683510811520478,-0.014841079711914062,-0.19977420568466187,-0.09076670290423294,-0.023546993732452393,-0.13587790727615356,-0.0930314111847963,0.03505927324295044,-0.21403199434280396,-0.039379675998219454,0.04896831512451172,-0.28733301162719727,-0.08042253287030121,0.026864707469940186,-0.20771020650863647,-0.08156932623577973,0.010310769081115723,-0.14532893896102905,-0.07323316217852494,0.06834203004837036,-0.1919826865196228,-0.04722931341720482,0.0981072187423706,-0.266645610332489,-0.0747329715032663,0.11943686008453369,-0.3125919699668884,-0.08207241924000641,0.14006173610687256,-0.36364588141441345,-0.08287565143299958,Y
0.0,0.0,0.0,-0.060352444648742676,-0.05267155170440674,-0.023430421591825734,-0.10924738645553589,-0.13432490825653076,-0.042979208395905744,-0.15028399229049683,-0.19747531414031982,-0.06403164343637968,-0.19125279784202576,-0.22723615169525146,-0.08120676653189207,-0.045903801918029785,-0.2465575933456421,-0.028804612920708905,-0.04837244749069214,-0.32946890592575073,-0.06592928396267439,-0.050047338008880615,-0.2546742558479309,-0.08407805638117338,-0.05133664608001709,-0.18467926979064941,-0.09036298619312788,-0.004081845283508301,-0.24028760194778442,-0.031781045363374005,-0.0007050633430480957,-0.3028956353664398,-0.07668142543835188,-0.01565951108932495,-0.20770442485809326,-0.09087513165277983,-0.023770689964294434,-0.14335280656814575,-0.09300742821497465,0.03666561841964722,-0.22631120681762695,-0.03911988215250517,0.05095261335372925,-0.3010696768760681,-0.08126988785070921,0.028091371059417725,-0.2175227403640747,-0.08197508530420805,0.0112990140914917,-0.15417158603668213,-0.07284872757000471,0.07132244110107422,-0.2024196982383728,-0.047987309859223615,0.1025504469871521,-0.2799344062805176,-0.07541955785555388,0.12452942132949829,-0.32674098014831543,-0.08223344163698698,0.14564663171768188,-0.38008636236190796,-0.08244801090759779,Y
0.0,0.0,0.0,-0.06153368949890137,-0.05394834280014038,-0.02405754459283571,-0.11134815216064453,-0.13846278190612793,-0.04437505622587423,-0.15365487337112427,-0.20415645837783813,-0.06627273355803709,-0.1965390145778656,-0.23543161153793335,-0.08419952337823133,-0.04751533269882202,-0.2561604976654053,-0.03027847950539808,-0.05073750019073486,-0.34329262375831604,-0.06903628801188688,-0.052149295806884766,-0.26602989435195923,-0.08815593813739042,-0.05323684215545654,-0.19330346584320068,-0.094906670797684,-0.004639267921447754,-0.24905353784561157,-0.03355032746873121,-0.001692354679107666,-0.31269121170043945,-0.08052907680354338,-0.016507089138031006,-0.2149902582168579,-0.09558021818480711,-0.02470242977142334,-0.14849984645843506,-0.09802170639119367,0.037456393241882324,-0.23354202508926392,-0.0412974672504447,0.0523868203163147,-0.31015101075172424,-0.0850318128355525,0.028757870197296143,-0.22423434257507324,-0.08591202442727308,0.011007905006408691,-0.1588735580444336,-0.07668071781478147,0.07360959053039551,-0.20759296417236328,-0.05061910097680311,0.10555535554885864,-0.2856667935848236,-0.07942665909610014,0.1282968521118164,-0.333171546459198,-0.08677299116931181,0.15016484260559082,-0.38727080821990967,-0.08713201229653578,Y
0.0,0.0,0.0,-0.06276488304138184,-0.05981767177581787,-0.025763498191537337,-0.1141555905342102,-0.14688271284103394,-0.047963391561808066,-0.1564599871635437,-0.2150675654411316,-0.07166637810021825,-0.20069101452827454,-0.24907493591308594,-0.0910715791776795,-0.04720592498779297,-0.27158021926879883,-0.03223432930261083,-0.05117267370223999,-0.3582040071487427,-0.07386736901551672,-0.05327951908111572,-0.2757481336593628,-0.09501038821488805,-0.05540144443511963,-0.2003190517425537,-0.10291727216988988,-0.0028043389320373535,-0.26427412033081055,-0.035854603667559104,-0.00030493736267089844,-0.32823219895362854,-0.08647986086160131,-0.01626133918762207,-0.22614586353302002,-0.10347184868604131,-0.02516382932662964,-0.15723031759262085,-0.10678548695594259,0.04089850187301636,-0.24747955799102783,-0.0442757713988442,0.05613970756530762,-0.3262750804424286,-0.09093226822167821,0.0307198166847229,-0.23679006099700928,-0.09237562449723669,0.011226236820220947,-0.16876453161239624,-0.08312829913646169,0.07802307605743408,-0.21932953596115112,-0.05441498713642545,0.11225485801696777,-0.2995603382587433,-0.08538290442973562,0.13635408878326416,-0.3492453396320343,-0.09360564084798284,0.15897661447525024,-0.4068358540534973,-0.09436005683690496,Y
0.0,0.0,0.0,-0.06524044275283813,-0.06117135286331177,-0.02480596877711605,-0.11796998977661133,-0.14978045225143433,-0.04671314001160454,-0.162101149559021,-0.2188381552696228,-0.07030321672635864,-0.20773395895957947,-0.2515939474105835,-0.08966553226190399,-0.04722529649734497,-0.2729833126068115,-0.0316034035392363,-0.05063211917877197,-0.3628438413143158,-0.07174485936837982,-0.052366673946380615,-0.27914726734161377,-0.09198477879243683,-0.054564714431762695,-0.20170658826828003,-0.09960605964141678,-0.0012028813362121582,-0.264434814453125,-0.035601359010513534,0.0016080737113952637,-0.33145779371261597,-0.08504896625953506,-0.014351487159729004,-0.22863882780075073,-0.10189756020980667,-0.023180365562438965,-0.15886026620864868,-0.1055484639115889,0.04400902986526489,-0.24560296535491943,-0.04404386520462822,0.059934258460998535,-0.3287058174610138,-0.08953846260982345,0.03432732820510864,-0.23949646949768066,-0.09035031512456726,0.014777719974517822,-0.1711302399635315,-0.08104922637420486,0.0826004147529602,-0.2153574824333191,-0.05410528943019699,0.11906695365905762,-0.2997932434082031,-0.08411958083587479,0.14462369680404663,-0.35230228304862976,-0.0916561634846289,0.16848737001419067,-0.41258734464645386,-0.09225160643535446,Y
0.0,0.0,0.0,-0.0668562650680542,-0.06351792812347412,-0.02555588799242514,-0.1221190094947815,-0.15639424324035645,-0.047883800963802514,-0.1683950424194336,-0.2287282943725586,-0.0721232851845457,-0.2156713306903839,-0.26256924867630005,-0.09200995023076075,-0.049705326557159424,-0.28338193893432617,-0.031181920121355233,-0.053442299365997314,-0.37564101815223694,-0.07253116721932429,-0.054238736629486084,-0.28979891538619995,-0.09353926385466593,-0.0558323860168457,-0.2083582878112793,-0.10134664530579585,-0.0016190409660339355,-0.27525973320007324,-0.03531597534839648,0.0019912123680114746,-0.34475794434547424,-0.08669064546648997,-0.014927983283996582,-0.23791897296905518,-0.10455542410437602,-0.02480262517929077,-0.16369879245758057,-0.10836781169001597,0.04561847448348999,-0.2563464641571045,-0.044071137706680474,0.0627971887588501,-0.34280675649642944,-0.09171322340790766,0.03578519821166992,-0.24889731407165527,-0.0928490569693281,0.015150845050811768,-0.1762407422065735,-0.08305093253676432,0.08567243814468384,-0.2253326177597046,-0.054485428879900155,0.12422776222229004,-0.3114379942417145,-0.08590216542307871,0.15114820003509521,-0.3651479482650757,-0.09381527806345957,0.17637711763381958,-0.42685988545417786,-0.09431494380061167,Y
0.0,0.0,0.0,-0.06895536184310913,-0.06661689281463623,-0.02568258957751368,-0.12594908475875854,-0.16287857294082642,-0.048591375889259325,-0.17297914624214172,-0.2377418875694275,-0.07352024743147467,-0.221649169921875,-0.2728500962257385,-0.09396978894062613,-0.05045342445373535,-0.29839029908180237,-0.031051669808107363,-0.05360591411590576,-0.391220360994339,-0.07339657524414633,-0.056047260761260986,-0.29958808422088623,-0.09532937088795279,-0.057992398738861084,-0.21743988990783691,-0.10385840067453955,-0.0005484819412231445,-0.2888863682746887,-0.03531989509053801,0.0021067261695861816,-0.3582870066165924,-0.08749220201559638,-0.017012834548950195,-0.24570953845977783,-0.10563958117552374,-0.026484191417694092,-0.17077428102493286,-0.10976893136091803,0.04835432767868042,-0.26779353618621826,-0.04436335021443938,0.06622272729873657,-0.3554965853691101,-0.09343661794252967,0.0361175537109375,-0.2575899362564087,-0.09499068239517783,0.014125943183898926,-0.1835254430770874,-0.08529278317280387,0.0901179313659668,-0.23480325937271118,-0.054972578378396975,0.13033533096313477,-0.3242061734199524,-0.08771580884047125,0.1586928367614746,-0.37934771180152893,-0.09645000526495551,0.18595963716506958,-0.44315800070762634,-0.09738409200497244,Y
0.0,0.0,0.0,-0.0699813961982727,-0.06368273496627808,-0.027478908264640722,-0.12777704000473022,-0.16149353981018066,-0.05219598028958217,-0.17652583122253418,-0.23865270614624023,-0.07871197823584453,-0.22698503732681274,-0.2765502333641052,-0.10069212976992503,-0.052493393421173096,-0.30165621638298035,-0.03638771463334933,-0.05521005392074585,-0.3974728286266327,-0.08060575191080943,-0.056395888328552246,-0.30403241515159607,-0.1031459784895219,-0.05820810794830322,-0.2200479507446289,-0.11181268010437861,-0.0007433295249938965,-0.29044485092163086,-0.040533787646893416,0.002890288829803467,-0.3633311986923218,-0.09453398648798839,-0.016479909420013428,-0.24775218963623047,-0.11300127122700587,-0.026843547821044922,-0.16916823387145996,-0.11718613568842784,0.05025649070739746,-0.26747244596481323,-0.04935847509801761,0.0696447491645813,-0.3593077063560486,-0.09978841159642116,0.0383031964302063,-0.2567145824432373,-0.10067958299219981,0.015057623386383057,-0.17809849977493286,-0.09029931489527598,0.09384375810623169,-0.2322339415550232,-0.05986714277565852,0.1363775134086609,-0.3225444555282593,-0.09401825729906932,0.16670578718185425,-0.3795154392719269,-0.10298329506218806,0.1956169605255127,-0.445762574672699,-0.10383297417462245,Y
0.0,0.0,0.0,-0.07044446468353271,-0.0644412636756897,-0.028239266979767308,-0.12890762090682983,-0.16384673118591309,-0.053989350828601346,-0.17836496233940125,-0.24338799715042114,-0.08148236948557042,-0.23036453127861023,-0.27988725900650024,-0.10424098003215931,-0.05051910877227783,-0.3071863651275635,-0.03852025050230168,-0.05297446250915527,-0.40782231092453003,-0.0846748762161269,-0.05656784772872925,-0.31066787242889404,-0.10850845653123997,-0.060344576835632324,-0.2225014567375183,-0.1176992617876067,0.0029085874557495117,-0.29528549313545227,-0.04283811527795933,0.006645917892456055,-0.3720858693122864,-0.09891214597530507,-0.015881776809692383,-0.2543107271194458,-0.11866780001230381,-0.02749502658843994,-0.1707998514175415,-0.12340249497003697,0.0556371808052063,-0.2714473605155945,-0.05184228349037312,0.07652413845062256,-0.36550939083099365,-0.10370795804567479,0.04103291034698486,-0.26107722520828247,-0.10539652037925862,0.014939188957214355,-0.17950689792633057,-0.09519826251573704,0.10091030597686768,-0.2350141406059265,-0.06258900094337605,0.14741367101669312,-0.32667168974876404,-0.09815962988443516,0.1797999143600464,-0.38413530588150024,-0.10831275958128117,0.21053165197372437,-0.4504765570163727,-0.10969742018289708,Y
0.0,0.0,0.0,-0.07241374254226685,-0.06676793098449707,-0.02962462747501604,-0.13176649808883667,-0.1658514142036438,-0.05716829331623785,-0.18282201886177063,-0.24578368663787842,-0.08664940627323858,-0.23625579476356506,-0.2831457853317261,-0.1114259991239237,-0.049578845500946045,-0.31245845556259155,-0.04175151096688978,-0.05260002613067627,-0.4143911302089691,-0.08859527440773718,-0.05693686008453369,-0.31684982776641846,-0.11186095656859152,-0.061014533042907715,-0.22659343481063843,-0.12051881434427969,0.005251944065093994,-0.29872220754623413,-0.0462964135597872,0.010190784931182861,-0.37473222613334656,-0.10340781094538443,-0.014204621315002441,-0.25347787141799927,-0.12253857733713858,-0.02681553363800049,-0.17021578550338745,-0.12691548796402685,0.05951434373855591,-0.27275943756103516,-0.05563030349122755,0.0824965238571167,-0.36658063530921936,-0.10984982879864447,0.044641315937042236,-0.26068973541259766,-0.11172304632174246,0.01704239845275879,-0.1783311367034912,-0.10138234825836889,0.10544675588607788,-0.23393231630325317,-0.06671797813879721,0.15573179721832275,-0.3264235854148865,-0.10443464996325247,0.1908118724822998,-0.38472992181777954,-0.11539391012894384,0.22438973188400269,-0.4514963924884796,-0.1172219249795603,Y
0.0,0.0,0.0,-0.07340764999389648,-0.07012468576431274,-0.029015111703301955,-0.1337224245071411,-0.17239999771118164,-0.05680241711797862,-0.18564021587371826,-0.25188034772872925,-0.08660744779172092,-0.2397019863128662,-0.28413304686546326,-0.11159420661988406,-0.04787987470626831,-0.3189834952354431,-0.04281225704016833,-0.050204336643218994,-0.4241051971912384,-0.08765813611807971,-0.05536532402038574,-0.3267768323421478,-0.10936316006245761,-0.06047743558883667,-0.233320951461792,-0.11764776610198169,0.00802314281463623,-0.3029887080192566,-0.04801610015692859,0.013342082500457764,-0.37964707612991333,-0.10443778239550738,-0.01111370325088501,-0.2589758634567261,-0.12303992264332919,-0.024012088775634766,-0.17302757501602173,-0.12753525279822497,0.06339901685714722,-0.2749772071838379,-0.05767545752587466,0.08820956945419312,-0.37291815876960754,-0.11066765241685061,0.051687538623809814,-0.270987868309021,-0.11278831117215304,0.024983108043670654,-0.18851107358932495,-0.10355020963015704,0.1106494665145874,-0.23416292667388916,-0.06908316068711429,0.163673996925354,-0.32689139246940613,-0.10694572233023791,0.20171451568603516,-0.384563684463501,-0.11890921645226626,0.23801851272583008,-0.4495094418525696,-0.12191322349372058,Y
0.0,0.0,0.0,-0.07338958978652954,-0.07387971878051758,-0.030570792688422443,-0.1340380311012268,-0.17770028114318848,-0.05999463116972947,-0.18617549538612366,-0.25825899839401245,-0.09112642770855928,-0.24056580662727356,-0.2909638583660126,-0.11700832909195924,-0.04284775257110596,-0.3271051347255707,-0.04684257572739625,-0.04337584972381592,-0.43472611904144287,-0.0927949032768538,-0.05094021558761597,-0.33008354902267456,-0.11484969472735429,-0.05782431364059448,-0.23586922883987427,-0.12376770442574525,0.01486748456954956,-0.30819132924079895,-0.05202979287355447,0.021851539611816406,-0.3841179311275482,-0.1092555231437018,-0.005739927291870117,-0.26012080907821655,-0.12750808214991594,-0.020084261894226074,-0.17555201053619385,-0.1322587362512877,0.07077842950820923,-0.27617692947387695,-0.06182111120074296,0.09890925884246826,-0.375926673412323,-0.11594494497626329,0.05994993448257446,-0.2756977081298828,-0.1182688630208304,0.031501591205596924,-0.19486171007156372,-0.1095875731691649,0.11768734455108643,-0.2314414381980896,-0.07344006812422776,0.17701244354248047,-0.3227081000804901,-0.11378450757115388,0.21873551607131958,-0.3781532347202301,-0.1276401958450606,0.25853705406188965,-0.44171130657196045,-0.13198823547213578,Y
0.0,0.0,0.0,-0.07371598482131958,-0.08040386438369751,-0.03140891682966185,-0.13444912433624268,-0.1847812533378601,-0.06211223420365286,-0.18788129091262817,-0.26209062337875366,-0.09429011461003256,-0.2414705455303192,-0.2894696891307831,-0.12072402950985861,-0.035541534423828125,-0.3390294015407562,-0.05039934408529234,-0.03364533185958862,-0.44531500339508057,-0.09450565990670157,-0.04498851299285889,-0.3398062288761139,-0.11227551069720221,-0.054382383823394775,-0.24202311038970947,-0.11841575768454504,0.023839235305786133,-0.31499183177948,-0.0557429191158576,0.031384289264678955,-0.3887523114681244,-0.11257232692702246,-0.0007073283195495605,-0.2592344284057617,-0.1270901110456748,-0.016592562198638916,-0.17267882823944092,-0.12901574340327215,0.0800582766532898,-0.2766346335411072,-0.06568493661148977,0.11072307825088501,-0.37550264596939087,-0.12102542784674597,0.06981748342514038,-0.2757604122161865,-0.12223084238036108,0.040272653102874756,-0.19578790664672852,-0.11273738708956671,0.12656623125076294,-0.2251502275466919,-0.07738792118294668,0.191117525100708,-0.3113178014755249,-0.12070807036622,0.2369047999382019,-0.3633592426776886,-0.13605757024748755,0.28072047233581543,-0.4240519404411316,-0.14117780294878912,Y
0.0,0.0,0.0,-0.07470905780792236,-0.08385688066482544,-0.03396601659858334,-0.13711416721343994,-0.18750989437103271,-0.06661658046448338,-0.19461452960968018,-0.26265454292297363,-0.10001967904770481,-0.25100523233413696,-0.28968507051467896,-0.12688151059353459,-0.03497415781021118,-0.3506730794906616,-0.05649771971309292,-0.029051482677459717,-0.4512878954410553,-0.1003648495455991,-0.04164999723434448,-0.3378719389438629,-0.11506576893532383,-0.05261969566345215,-0.2402970790863037,-0.11921194253170597,0.026044368743896484,-0.3227744400501251,-0.06088958365523922,0.03589510917663574,-0.39183029532432556,-0.11752343235218632,0.0015201568603515625,-0.2571371793746948,-0.12846417782509434,-0.015833914279937744,-0.17341232299804688,-0.12840947566235172,0.08318281173706055,-0.28013747930526733,-0.07005383876764881,0.11616480350494385,-0.3759338855743408,-0.12574519274437534,0.07561922073364258,-0.27337557077407837,-0.12454471794569599,0.046454787254333496,-0.19487637281417847,-0.11398824361765492,0.13015329837799072,-0.22487276792526245,-0.08120481727326023,0.19746887683868408,-0.30875682830810547,-0.12514035461151707,0.2446771264076233,-0.3573318421840668,-0.14040616212093937,0.2896578311920166,-0.4171304702758789,-0.14594605622494328,Y
0.0,0.0,0.0,-0.07569599151611328,-0.08810555934906006,-0.03306486290347266,-0.13839799165725708,-0.1931350827217102,-0.06439068001162696,-0.19504201412200928,-0.26937681436538696,-0.0967207832301824,-0.25000616908073425,-0.2965579032897949,-0.12210056763541388,-0.031757652759552,-0.36455947160720825,-0.05234138127815413,-0.02444380521774292,-0.4553859829902649,-0.09670038354050803,-0.04170113801956177,-0.34188321232795715,-0.11089052837741065,-0.055012285709381104,-0.2453526258468628,-0.11417413335692572,0.02915787696838379,-0.33269625902175903,-0.05669875275742697,0.03929555416107178,-0.3987113833427429,-0.11342163961779761,0.00024193525314331055,-0.2626762390136719,-0.12283545565259146,-0.01806008815765381,-0.17985856533050537,-0.12119787764203238,0.08580625057220459,-0.2859776020050049,-0.0662346987093656,0.11882585287094116,-0.3784694969654083,-0.12311186474215674,0.07406657934188843,-0.2734876871109009,-0.12059608679663825,0.04363483190536499,-0.19448089599609375,-0.10826908629786658,0.13213109970092773,-0.22598010301589966,-0.07776920330178427,0.2027154564857483,-0.30945008993148804,-0.12358056586634802,0.251018762588501,-0.3581259548664093,-0.1394214166368215,0.2977227568626404,-0.4187347888946533,-0.14455243777882743,Y
0.0,0.0,0.0,-0.0759381651878357,-0.0878182053565979,-0.03362947864621901,-0.1385873556137085,-0.19115447998046875,-0.06578426225274825,-0.19593068957328796,-0.26441365480422974,-0.09867463423103118,-0.25065749883651733,-0.2919551730155945,-0.12485512508243346,-0.031125009059906006,-0.36244577169418335,-0.055952550602853535,-0.023471713066101074,-0.45380303263664246,-0.0994714440235498,-0.04075753688812256,-0.34184107184410095,-0.113272169364393,-0.05612826347351074,-0.24225503206253052,-0.11638042492955947,0.03031212091445923,-0.3301505744457245,-0.06007836921304488,0.041667401790618896,-0.3972685933113098,-0.11679737432092452,0.0015916228294372559,-0.2622951865196228,-0.1271675692328813,-0.019764959812164307,-0.1752321720123291,-0.12629147036165023,0.08712142705917358,-0.282991886138916,-0.06890179379075789,0.12164163589477539,-0.37635162472724915,-0.12555146379560256,0.07816511392593384,-0.2734887897968292,-0.12454662634223723,0.04789149761199951,-0.19326096773147583,-0.11349392844527983,0.13335704803466797,-0.22247415781021118,-0.0796035320886972,0.20547044277191162,-0.3053540885448456,-0.12561610503286147,0.2549072504043579,-0.3540939688682556,-0.14221294386476302,0.3024722933769226,-0.4129999876022339,-0.1480961160191896,Y
